HB Customer ID,Product Type ID,Provider ID,External Publisher Code
8HBRZF4M3,27,82,8CU64T1YC
8HBRZF4M3,27,3015,8CU64T1YC
8HBRZF4M3,27,192,NULL
8HBRZF4M3,27,193,NULL
8HBRZF4M3,27,188,8HBRZF4M3
8HBRZF4M3,27,77,8HBRZF4M3
8HBRZF4M3,27,226,NULL
8HBRZF4M3,27,84,8HBRZF4M3
8HB31625Z,27,77,8HB31625Z
8HB31625Z,27,10000,8CU666V4P
8HB31625Z,27,99,NULL
8HB31625Z,27,188,8HB31625Z
8HB31625Z,27,184,8HB31625Z
8HB3284EW,27,10000,8CU6791G3
8HB3284EW,27,99,NULL
8HBTYBJV5,27,192,NULL
8HBTYBJV5,27,184,8HBTYBJV5
8HBTYBJV5,27,10000,8CU68XKVS
8HBTYBJV5,27,193,NULL
8HBTYBJV5,27,188,8HBTYBJV5
8HBTYBJV5,27,226,NULL
8HBTYBJV5,27,77,8HBTYBJV5
8HBTYBJV5,27,3008,8CU68XKVS
8HBTYBJV5,27,99,NULL
8HB3DOB74,27,10000,8CU691XQ3
8HB3DOB74,27,192,NULL
8HB3DOB74,27,188,8HB3DOB74
8HB3DOB74,27,55,540871174
8HB3DOB74,27,3008,8CU691XQ3
8HB3DOB74,27,99,NULL
8HB3DOB74,27,193,NULL
8HB3DOB74,27,77,8HB3DOB74
8HB3DOB74,27,184,8HB3DOB74
8HBL8LORC,27,226,NULL
8HBL8LORC,27,99,NULL
8HBL8LORC,27,10000,8CU6L7O7Q
8HBL47924,27,178,8CU6UX3DY
8HBL47924,27,82,8CU6UX3DY
8HBL47924,27,97,8CU6UX3DY
8HBL47924,27,203,8CU6UX3DY
8HBL47924,27,214,8CU6UX3DY
8HBL47924,27,226,NULL
8HBL47924,27,80,8CU6UX3DY
8HBL47924,27,188,8HBL47924
8HBL47924,27,201,8CU6UX3DY
8HBL47924,27,109,8CU6UX3DY
8HBL47924,27,99,NULL
8HBL47924,27,3008,8CU6UX3DY
8HBL47924,27,10000,8CU6UX3DY
8HBL47924,27,222,8CU6UX3DY
8HBL47924,27,192,NULL
8HBL47924,27,77,8HBL47924
8HBL47924,27,175,8CU6UX3DY
8HBL47924,27,193,NULL
8HBL47924,27,184,8HBL47924
8HBVUGI11,27,10000,8CU6V22T1
8HBVUGI11,27,184,8HBVUGI11
8HBVUGI11,27,192,NULL
8HBVUGI11,27,99,NULL
8HBVUGI11,27,226,NULL
8HBVUGI11,27,77,8HBVUGI11
8HBVUGI11,27,193,NULL
8HBVUGI11,27,188,8HBVUGI11
8HBIS6I8G,27,77,8HBIS6I8G
8HBIS6I8G,27,99,NULL
8HBIS6I8G,27,188,8HBIS6I8G
8HBIS6I8G,27,226,NULL
8HBIS6I8G,27,10000,8CU743376
8HBIS6I8G,27,184,8HBIS6I8G
8HBV723JF,27,3008,8CU756CML
8HBV723JF,27,10000,8CU756CML
8HBV723JF,27,226,NULL
8HBV723JF,27,188,8HBV723JF
8HBV723JF,27,192,NULL
8HBV723JF,27,77,8HBV723JF
8HBV723JF,27,193,NULL
8HBV723JF,27,99,NULL
8HBV723JF,27,184,8HBV723JF
8HB83O9I7,27,99,NULL
8HB83O9I7,27,3008,8CU75KLGE
8HB83O9I7,27,203,8CU75KLGE
8HB83O9I7,27,188,8HB83O9I7
8HB83O9I7,27,222,8CU75KLGE
8HB83O9I7,27,77,8HB83O9I7
8HB83O9I7,27,97,8CU75KLGE
8HB83O9I7,27,178,8CU75KLGE
8HB83O9I7,27,80,8CU75KLGE
8HB83O9I7,27,175,8CU75KLGE
8HB83O9I7,27,201,8CU75KLGE
8HB83O9I7,27,226,NULL
8HB83O9I7,27,192,NULL
8HB83O9I7,27,184,8HB83O9I7
8HB83O9I7,27,10000,8CU75KLGE
8HB83O9I7,27,214,8CU75KLGE
8HB83O9I7,27,193,NULL
8HB557417,27,99,NULL
8HB557417,27,10000,8CU782177
8HBEY7IY6,27,188,8HBEY7IY6
8HBEY7IY6,27,77,8HBEY7IY6
8HBEY7IY6,27,10000,8CU78YYPY
8HBEY7IY6,27,193,NULL
8HBEY7IY6,27,99,NULL
8HBEY7IY6,27,184,8HBEY7IY6
8HBEY7IY6,27,192,NULL
8HBEY7IY6,27,3008,8CU78YYPY
8HBEY7IY6,27,226,NULL
8HBK78BB1,27,10000,8CU7B5W4L
8HBK78BB1,27,226,NULL
8HBK78BB1,27,3008,8CU7B5W4L
8HBK78BB1,27,82,8CU7B5W4L
8HBK78BB1,27,193,NULL
8HBK78BB1,27,97,8CU7B5W4L
8HBK78BB1,27,99,NULL
8HBK78BB1,27,80,8CU7B5W4L
8HBK78BB1,27,192,NULL
8HBGSG6YC,27,102,8CU7C3FM2
8HBGSG6YC,27,80,8CU7C3FM2
8HBGSG6YC,27,192,NULL
8HBGSG6YC,27,3008,8CU7C3FM2
8HBGSG6YC,27,77,8HBGSG6YC
8HBGSG6YC,27,184,8HBGSG6YC
8HBGSG6YC,27,82,8CU7C3FM2
8HBGSG6YC,27,109,8CU7C3FM2
8HBGSG6YC,27,86,8CU7C3FM2
8HBGSG6YC,27,193,NULL
8HBGSG6YC,27,99,NULL
8HBGSG6YC,27,10000,8CU7C3FM2
8HBGSG6YC,27,175,8CU7C3FM2
8HBGSG6YC,27,41,8CU7C3FM2
8HBGSG6YC,27,178,8CU7C3FM2
8HBGSG6YC,27,188,8HBGSG6YC
8HBGSG6YC,27,226,NULL
8HBGSG6YC,27,148,8CU7C3FM2
8HBGSG6YC,27,97,8CU7C3FM2
8HBF8530Z,27,99,NULL
8HBF8530Z,27,10000,8CU7N6860
8HBS80155,27,178,8CU7P1D3C
8HBS80155,27,203,8CU7P1D3C
8HBS80155,27,77,8HBS80155
8HBS80155,27,97,8CU7P1D3C
8HBS80155,27,226,NULL
8HBS80155,27,3008,8CU7P1D3C
8HBS80155,27,10000,8CU7P1D3C
8HBS80155,27,192,NULL
8HBS80155,27,214,8CU7P1D3C
8HBS80155,27,188,8HBS80155
8HBS80155,27,175,8CU7P1D3C
8HBS80155,27,222,8CU7P1D3C
8HBS80155,27,80,8CU7P1D3C
8HBS80155,27,201,8CU7P1D3C
8HBS80155,27,99,NULL
8HBS80155,27,184,8HBS80155
8HBS80155,27,193,NULL
8HBZXLP38,27,99,NULL
8HBZXLP38,27,184,8HBZXLP38
8HBZXLP38,27,10000,8CU802W0F
8HBZXLP38,27,188,8HBZXLP38
8HBZXLP38,27,77,8HBZXLP38
8HBZXLP38,27,226,NULL
8HB1G1GL7,27,226,NULL
8HB1G1GL7,27,77,8HB1G1GL7
8HB1G1GL7,27,10000,8CU8175K7
8HB1G1GL7,27,3008,8CU8175K7
8HB1G1GL7,27,178,8CU8175K7
8HB1G1GL7,27,188,8HB1G1GL7
8HB1G1GL7,27,2013,8CU8175K7
8HB1G1GL7,27,148,8CU8175K7
8HB1G1GL7,27,184,8HB1G1GL7
8HB1G1GL7,27,97,8CU8175K7
8HB1G1GL7,27,99,NULL
8HB1G1GL7,27,175,8CU8175K7
8HBW63YAC,27,188,8HBW63YAC
8HBW63YAC,27,99,NULL
8HBW63YAC,27,10000,8CU82SO68
8HBW63YAC,27,77,8HBW63YAC
8HBW63YAC,27,193,NULL
8HBW63YAC,27,226,NULL
8HBW63YAC,27,184,8HBW63YAC
8HBW63YAC,27,3008,8CU82SO68
8HBW63YAC,27,192,NULL
8HBWNYT17,27,192,NULL
8HBWNYT17,27,226,NULL
8HBWNYT17,27,99,NULL
8HBWNYT17,27,3008,8CU83P0NN
8HBWNYT17,27,10000,8CU83P0NN
8HBWNYT17,27,193,NULL
8HB8MJ57R,27,10000,8CU83S3K8
8HB8MJ57R,27,203,8CU83S3K8
8HB8MJ57R,27,80,8CU83S3K8
8HB8MJ57R,27,222,8CU83S3K8
8HB8MJ57R,27,201,8CU83S3K8
8HB8MJ57R,27,97,8CU83S3K8
8HB8MJ57R,27,99,NULL
8HB8MJ57R,27,175,8CU83S3K8
8HB8MJ57R,27,77,8HB8MJ57R
8HB8MJ57R,27,188,8HB8MJ57R
8HB8MJ57R,27,178,8CU83S3K8
8HB8MJ57R,27,214,8CU83S3K8
8HB8MJ57R,27,184,8HB8MJ57R
8HBF23R76,27,3008,8CU852J65
8HBF23R76,27,10000,8CU852J65
8HBF23R76,27,192,NULL
8HBF23R76,27,99,NULL
8HBF23R76,27,77,8HBF23R76
8HBF23R76,27,188,8HBF23R76
8HBF23R76,27,184,8HBF23R76
8HBF23R76,27,226,NULL
8HBF23R76,27,193,NULL
8HBZG6QS4,27,192,NULL
8HBZG6QS4,27,226,NULL
8HBZG6QS4,27,99,NULL
8HBZG6QS4,27,188,8HBZG6QS4
8HBZG6QS4,27,77,8HBZG6QS4
8HBZG6QS4,27,3008,8CU87W13U
8HBZG6QS4,27,184,8HBZG6QS4
8HBZG6QS4,27,193,NULL
8HBZG6QS4,27,10000,8CU87W13U
8HB7T6BII,27,184,8HB7T6BII
8HB7T6BII,27,188,8HB7T6BII
8HB7T6BII,27,10000,8CU892L68
8HB7T6BII,27,3008,8CU892L68
8HB7T6BII,27,192,NULL
8HB7T6BII,27,226,NULL
8HB7T6BII,27,77,8HB7T6BII
8HB7T6BII,27,193,NULL
8HB7T6BII,27,99,NULL
8HBP6XF6C,27,99,NULL
8HBP6XF6C,27,226,NULL
8HBP6XF6C,27,192,NULL
8HBP6XF6C,27,10000,8CU8E9E78
8HBP6XF6C,27,184,8HBP6XF6C
8HBP6XF6C,27,188,8HBP6XF6C
8HBP6XF6C,27,77,8HBP6XF6C
8HBP6XF6C,27,193,NULL
8HBP6XF6C,27,3008,8CU8E9E78
8HB7L3GQ5,27,77,8HB7L3GQ5
8HB7L3GQ5,27,10000,8CU8FHV35
8HB7L3GQ5,27,192,NULL
8HB7L3GQ5,27,3015,8CU8FHV35
8HB7L3GQ5,27,148,8CU8FHV35
8HB7L3GQ5,27,80,8CU8FHV35
8HB7L3GQ5,27,82,8CU8FHV35
8HB7L3GQ5,27,188,8HB7L3GQ5
8HB7L3GQ5,27,203,8CU8FHV35
8HB7L3GQ5,27,145,8CU8FHV35
8HB7L3GQ5,27,3008,8CU8FHV35
8HB7L3GQ5,27,99,NULL
8HB7L3GQ5,27,222,8CU8FHV35
8HB7L3GQ5,27,226,NULL
8HB7L3GQ5,27,193,NULL
8HB7L3GQ5,27,178,8CU8FHV35
8HB7L3GQ5,27,201,8CU8FHV35
8HB7L3GQ5,27,214,8CU8FHV35
8HB7L3GQ5,27,109,8CU8FHV35
8HB7L3GQ5,27,2013,8CU8FHV35
8HB7L3GQ5,27,184,8HB7L3GQ5
8HB7L3GQ5,27,175,8CU8FHV35
8HB7L3GQ5,27,97,8CU8FHV35
8HB11Z1NI,27,188,8HB11Z1NI
8HB11Z1NI,27,77,8HB11Z1NI
8HB11Z1NI,27,192,NULL
8HB11Z1NI,27,226,NULL
8HB11Z1NI,27,99,NULL
8HB11Z1NI,27,184,8HB11Z1NI
8HB11Z1NI,27,193,NULL
8HB11Z1NI,27,3008,8CU8FOR58
8HB11Z1NI,27,10000,8CU8FOR58
8HB6GDOBH,27,99,NULL
8HB6GDOBH,27,193,NULL
8HB6GDOBH,27,10000,8CU8GH010
8HB6GDOBH,27,192,NULL
8HB6GDOBH,27,226,NULL
8HB25A1DE,27,3008,8CU8L15W1
8HB25A1DE,27,97,8CU8L15W1
8HB25A1DE,27,102,8CU8L15W1
8HB25A1DE,27,108,8CU8L15W1
8HB25A1DE,27,10000,8CU8L15W1
8HB25A1DE,27,109,8CU8L15W1
8HB25A1DE,27,193,NULL
8HB25A1DE,27,214,8CU8L15W1
8HB25A1DE,27,203,8CU8L15W1
8HB25A1DE,27,226,NULL
8HB25A1DE,27,148,8CU8L15W1
8HB25A1DE,27,80,8CU8L15W1
8HB25A1DE,27,188,8HB25A1DE
8HB25A1DE,27,86,8CU8L15W1
8HB25A1DE,27,175,8CU8L15W1
8HB25A1DE,27,82,8CU8L15W1
8HB25A1DE,27,99,NULL
8HB25A1DE,27,145,8CU8L15W1
8HB25A1DE,27,184,8HB25A1DE
8HB25A1DE,27,84,8HB25A1DE
8HB25A1DE,27,41,8CU8L15W1
8HB25A1DE,27,141,8CU8L15W1
8HB25A1DE,27,201,8CU8L15W1
8HB25A1DE,27,192,NULL
8HB25A1DE,27,178,8CU8L15W1
8HB25A1DE,27,222,8CU8L15W1
8HB25A1DE,27,3015,8CU8L15W1
8HB25A1DE,27,77,8HB25A1DE
8HBH367YB,27,184,8HBH367YB
8HBH367YB,27,99,NULL
8HBH367YB,27,77,8HBH367YB
8HBH367YB,27,226,NULL
8HBH367YB,27,10000,8CU8O13H4
8HBH367YB,27,188,8HBH367YB
8HBH63T6V,27,10000,8CU8SCK7T
8HBH63T6V,27,184,8HBH63T6V
8HBH63T6V,27,193,NULL
8HBH63T6V,27,188,8HBH63T6V
8HBH63T6V,27,77,8HBH63T6V
8HBH63T6V,27,99,NULL
8HBH63T6V,27,192,NULL
8HBH63T6V,27,226,NULL
8HBH63T6V,27,3008,8CU8SCK7T
8HBW0588R,27,188,8HBW0588R
8HBW0588R,27,192,NULL
8HBW0588R,27,184,8HBW0588R
8HBW0588R,27,99,NULL
8HBW0588R,27,77,8HBW0588R
8HBW0588R,27,193,NULL
8HBW0588R,27,10000,8CU8T1HM4
8HBNVB2M6,27,99,NULL
8HBNVB2M6,27,188,8HBNVB2M6
8HBNVB2M6,27,77,8HBNVB2M6
8HBNVB2M6,27,148,8CU9855QM
8HBNVB2M6,27,203,8CU9855QM
8HBNVB2M6,27,226,NULL
8HBNVB2M6,27,97,8CU9855QM
8HBNVB2M6,27,184,8HBNVB2M6
8HBNVB2M6,27,178,8CU9855QM
8HBNVB2M6,27,175,8CU9855QM
8HBNVB2M6,27,10000,8CU9855QM
8HBS06N0L,27,201,8CU9DODSK
8HBS06N0L,27,102,8CU9DODSK
8HBS06N0L,27,192,NULL
8HBS06N0L,27,175,8CU9DODSK
8HBS06N0L,27,77,8HBS06N0L
8HBS06N0L,27,10000,8CU9DODSK
8HBS06N0L,27,3008,8CU9DODSK
8HBS06N0L,27,80,8CU9DODSK
8HBS06N0L,27,184,8HBS06N0L
8HBS06N0L,27,188,8HBS06N0L
8HBS06N0L,27,214,8CU9DODSK
8HBS06N0L,27,86,8CU9DODSK
8HBS06N0L,27,41,8CU9DODSK
8HBS06N0L,27,193,NULL
8HBS06N0L,27,222,8CU9DODSK
8HBS06N0L,27,99,NULL
8HBS06N0L,27,203,8CU9DODSK
8HBS06N0L,27,178,8CU9DODSK
8HBS06N0L,27,97,8CU9DODSK
8HBTCN6T2,27,99,NULL
8HBTCN6T2,27,3008,8CU9F6GAU
8HBTCN6T2,27,175,8CU9F6GAU
8HBTCN6T2,27,188,8HBTCN6T2
8HBTCN6T2,27,201,8CU9F6GAU
8HBTCN6T2,27,192,NULL
8HBTCN6T2,27,77,8HBTCN6T2
8HBTCN6T2,27,203,8CU9F6GAU
8HBTCN6T2,27,178,8CU9F6GAU
8HBTCN6T2,27,222,8CU9F6GAU
8HBTCN6T2,27,214,8CU9F6GAU
8HBTCN6T2,27,80,8CU9F6GAU
8HBTCN6T2,27,193,NULL
8HBTCN6T2,27,226,NULL
8HBTCN6T2,27,184,8HBTCN6T2
8HBTCN6T2,27,10000,8CU9F6GAU
8HBTCN6T2,27,97,8CU9F6GAU
8HBIQWF8L,27,226,NULL
8HBIQWF8L,27,82,8CU9TC097
8HBIQWF8L,27,80,8CU9TC097
8HBIQWF8L,27,214,8CU9TC097
8HBIQWF8L,27,192,NULL
8HBIQWF8L,27,201,8CU9TC097
8HBIQWF8L,27,3008,8CU9TC097
8HBIQWF8L,27,193,NULL
8HBIQWF8L,27,99,NULL
8HBIQWF8L,27,3015,8CU9TC097
8HBIQWF8L,27,84,8HBIQWF8L
8HBIQWF8L,27,184,8HBIQWF8L
8HBIQWF8L,27,175,8CU9TC097
8HBIQWF8L,27,178,8CU9TC097
8HBIQWF8L,27,145,100600
8HBIQWF8L,27,77,8HBIQWF8L
8HBIQWF8L,27,10000,8CU9TC097
8HBIQWF8L,27,188,8HBIQWF8L
8HBIQWF8L,27,148,8CU9TC097
8HBIQWF8L,27,203,8CU9TC097
8HBIQWF8L,27,97,8CU9TC097
8HBIQWF8L,27,222,8CU9TC097
8HBIQWF8L,27,109,8CU9TC097
8HB91P4A5,27,3008,8CUB185U1
8HB91P4A5,27,10000,8CUB185U1
8HB91P4A5,27,188,8HB91P4A5
8HB91P4A5,27,77,8HB91P4A5
8HB91P4A5,27,184,8HB91P4A5
8HB91P4A5,27,193,NULL
8HB91P4A5,27,99,NULL
8HB91P4A5,27,192,NULL
8HB91P4A5,27,226,NULL
8HBOS62Q5,27,97,8CUB24T15
8HBOS62Q5,27,178,8CUB24T15
8HBOS62Q5,27,188,8HBOS62Q5
8HBOS62Q5,27,175,8CUB24T15
8HBOS62Q5,27,80,8CUB24T15
8HBOS62Q5,27,77,8HBOS62Q5
8HBOS62Q5,27,99,NULL
8HBOS62Q5,27,3008,8CUB24T15
8HBOS62Q5,27,148,8CUB24T15
8HBOS62Q5,27,56,8CUB24T15
8HBOS62Q5,27,226,NULL
8HBOS62Q5,27,184,8HBOS62Q5
8HBOS62Q5,27,82,8CUB24T15
8HBOS62Q5,27,193,NULL
8HBOS62Q5,27,203,8CUB24T15
8HBOS62Q5,27,84,8CUB24T15
8HBOS62Q5,27,10000,8CUB24T15
8HBOS62Q5,27,109,8CUB24T15
8HBOS62Q5,27,192,NULL
8HBN8VE30,27,214,8CUB8HCV1
8HBN8VE30,27,192,NULL
8HBN8VE30,27,188,8HBN8VE30
8HBN8VE30,27,203,8CUB8HCV1
8HBN8VE30,27,3008,8CUB8HCV1
8HBN8VE30,27,175,8CUB8HCV1
8HBN8VE30,27,77,8HBN8VE30
8HBN8VE30,27,193,NULL
8HBN8VE30,27,99,NULL
8HBN8VE30,27,80,8CUB8HCV1
8HBN8VE30,27,222,8CUB8HCV1
8HBN8VE30,27,97,8CUB8HCV1
8HBN8VE30,27,10000,8CUB8HCV1
8HBN8VE30,27,226,NULL
8HBN8VE30,27,201,8CUB8HCV1
8HBN8VE30,27,184,8HBN8VE30
8HBN8VE30,27,178,8CUB8HCV1
8HBY6B8QY,27,226,NULL
8HBY6B8QY,27,188,8HBY6B8QY
8HBY6B8QY,27,97,8CUB9367B
8HBY6B8QY,27,99,NULL
8HBY6B8QY,27,178,8CUB9367B
8HBY6B8QY,27,148,8CUB9367B
8HBY6B8QY,27,184,8HBY6B8QY
8HBY6B8QY,27,2013,8CUB9367B
8HBY6B8QY,27,77,8HBY6B8QY
8HBY6B8QY,27,175,8CUB9367B
8HBY6B8QY,27,3008,8CUB9367B
8HBY6B8QY,27,10000,8CUB9367B
8HBP3JHXT,27,97,8CUB9E15J
8HBP3JHXT,27,10000,8CUB9E15J
8HBP3JHXT,27,99,NULL
8HBP3JHXT,27,178,8CUB9E15J
8HBP3JHXT,27,148,8CUB9E15J
8HBP3JHXT,27,175,8CUB9E15J
8HBP3JHXT,27,226,NULL
8HBTR90Y2,27,10000,8CUBD26L1
8HBTR90Y2,27,184,8HBTR90Y2
8HBTR90Y2,27,192,NULL
8HBTR90Y2,27,3008,8CUBD26L1
8HBTR90Y2,27,99,NULL
8HBTR90Y2,27,77,8HBTR90Y2
8HBTR90Y2,27,193,NULL
8HBTR90Y2,27,188,8HBTR90Y2
8HBTR90Y2,27,226,NULL
8HB23L6JM,27,99,NULL
8HB23L6JM,27,10000,8CUBFRH3G
8HB23L6JM,27,226,NULL
8HB9MKOQ3,27,188,8HB9MKOQ3
8HB9MKOQ3,27,184,8HB9MKOQ3
8HB9MKOQ3,27,226,NULL
8HB9MKOQ3,27,99,NULL
8HB9MKOQ3,27,77,8HB9MKOQ3
8HB9MKOQ3,27,10000,8CUBI7U44
8HBD56K2T,27,10000,8CUBL3VH4
8HBD56K2T,27,184,8HBD56K2T
8HBD56K2T,27,188,8HBD56K2T
8HBD56K2T,27,3008,8CUBL3VH4
8HBD56K2T,27,226,NULL
8HBD56K2T,27,192,NULL
8HBD56K2T,27,193,NULL
8HBD56K2T,27,77,8HBD56K2T
8HBD56K2T,27,99,NULL
8HBL2PV67,27,148,8CUBR5671
8HBL2PV67,27,192,NULL
8HBL2PV67,27,184,8HBL2PV67
8HBL2PV67,27,226,NULL
8HBL2PV67,27,175,8CUBR5671
8HBL2PV67,27,77,8HBL2PV67
8HBL2PV67,27,145,8CUBR5671
8HBL2PV67,27,82,8CUBR5671
8HBL2PV67,27,84,8HBL2PV67
8HBL2PV67,27,55,540547642
8HBL2PV67,27,3015,8CUBR5671
8HBL2PV67,27,11,540547642
8HBL2PV67,27,109,8CUBR5671
8HBL2PV67,27,193,NULL
8HBL2PV67,27,178,8CUBR5671
8HBL2PV67,27,99,NULL
8HBL2PV67,27,10000,8CUBR5671
8HBL2PV67,27,188,8HBL2PV67
8HBL2PV67,27,80,8CUBR5671
8HBL2PV67,27,97,8CUBR5671
8HBL2PV67,27,3008,8CUBR5671
8HB277720,27,99,NULL
8HB277720,27,77,8HB277720
8HB277720,27,56,8CUBU34W6
8HB277720,27,184,8HB277720
8HB277720,27,178,8CUBU34W6
8HB277720,27,97,8CUBU34W6
8HB277720,27,175,8CUBU34W6
8HB277720,27,82,8CUBU34W6
8HB277720,27,80,8CUBU34W6
8HB277720,27,226,NULL
8HB277720,27,109,8CUBU34W6
8HB277720,27,188,8HB277720
8HB277720,27,148,8CUBU34W6
8HB277720,27,10000,8CUBU34W6
8HB277720,27,145,100600
8HB277720,27,192,NULL
8HB277720,27,3008,8CUBU34W6
8HB277720,27,84,8HB277720
8HB277720,27,193,NULL
8HBDF42YY,27,192,NULL
8HBDF42YY,27,77,8HBDF42YY
8HBDF42YY,27,184,8HBDF42YY
8HBDF42YY,27,214,8CUBW375Y
8HBDF42YY,27,97,8CUBW375Y
8HBDF42YY,27,10000,8CUBW375Y
8HBDF42YY,27,175,8CUBW375Y
8HBDF42YY,27,178,8CUBW375Y
8HBDF42YY,27,203,8CUBW375Y
8HBDF42YY,27,222,8CUBW375Y
8HBDF42YY,27,84,8HBDF42YY
8HBDF42YY,27,188,8HBDF42YY
8HBDF42YY,27,226,NULL
8HBDF42YY,27,193,NULL
8HBDF42YY,27,99,NULL
8HBDF42YY,27,80,8CUBW375Y
8HBDF42YY,27,3008,8CUBW375Y
8HBDF42YY,27,201,8CUBW375Y
8HB156RDO,27,3015,8CUC163X0
8HB156RDO,27,10000,8CUC163X0
8HB156RDO,27,145,100600
8HB156RDO,27,175,8CUC163X0
8HB156RDO,27,56,8CUC163X0
8HB156RDO,27,55,540514895
8HB156RDO,27,84,8HB156RDO
8HB156RDO,27,97,8CUC163X0
8HB156RDO,27,226,NULL
8HB156RDO,27,109,8CUC163X0
8HB156RDO,27,77,8HB156RDO
8HB156RDO,27,188,8HB156RDO
8HB156RDO,27,11,540514895
8HB156RDO,27,184,8HB156RDO
8HB156RDO,27,80,8CUC163X0
8HB156RDO,27,99,NULL
8HB156RDO,27,148,8CUC163X0
8HB156RDO,27,82,8CUC163X0
8HB156RDO,27,178,8CUC163X0
8HB97B1U4,27,184,8HB97B1U4
8HB97B1U4,27,226,NULL
8HB97B1U4,27,99,NULL
8HB97B1U4,27,3008,8CUC3I801
8HB97B1U4,27,193,NULL
8HB97B1U4,27,188,8HB97B1U4
8HB97B1U4,27,77,8HB97B1U4
8HB97B1U4,27,192,NULL
8HB97B1U4,27,10000,8CUC3I801
8HBB86U11,27,192,NULL
8HBB86U11,27,184,8HBB86U11
8HBB86U11,27,99,NULL
8HBB86U11,27,193,NULL
8HBB86U11,27,188,8HBB86U11
8HBB86U11,27,3008,8CUC44S85
8HBB86U11,27,226,NULL
8HBB86U11,27,10000,8CUC44S85
8HBB86U11,27,77,8HBB86U11
8HBF1S160,27,99,NULL
8HBF1S160,27,10000,8CUCA7G57
8HB1466O1,27,175,8CUCQ56DD
8HB1466O1,27,201,8CUCQ56DD
8HB1466O1,27,188,8HB1466O1
8HB1466O1,27,97,8CUCQ56DD
8HB1466O1,27,222,8CUCQ56DD
8HB1466O1,27,203,8CUCQ56DD
8HB1466O1,27,184,8HB1466O1
8HB1466O1,27,214,8CUCQ56DD
8HB1466O1,27,99,NULL
8HB1466O1,27,80,8CUCQ56DD
8HB1466O1,27,77,8HB1466O1
8HB1466O1,27,10000,8CUCQ56DD
8HB1466O1,27,178,8CUCQ56DD
8HB1466O1,27,226,NULL
8HB3847JS,27,148,8CUCUQ5W8
8HB3847JS,27,99,NULL
8HB3847JS,27,175,8CUCUQ5W8
8HB3847JS,27,188,8HB3847JS
8HB3847JS,27,3015,8CUCUQ5W8
8HB3847JS,27,97,8CUCUQ5W8
8HB3847JS,27,226,NULL
8HB3847JS,27,203,8CUCUQ5W8
8HB3847JS,27,2013,8CUCUQ5W8
8HB3847JS,27,77,8HB3847JS
8HB3847JS,27,178,8CUCUQ5W8
8HB3847JS,27,11,8CUCUQ5W8
8HB3847JS,27,184,8HB3847JS
8HB3847JS,27,10000,8CUCUQ5W8
8HB3847JS,27,3008,8CUCUQ5W8
8HB8253GS,27,3008,8CUD515ZY
8HB8253GS,27,226,NULL
8HB8253GS,27,184,8HB8253GS
8HB8253GS,27,192,NULL
8HB8253GS,27,188,8HB8253GS
8HB8253GS,27,77,8HB8253GS
8HB8253GS,27,99,NULL
8HB8253GS,27,193,NULL
8HB8253GS,27,10000,8CUD515ZY
8HBC6S590,27,99,NULL
8HBC6S590,27,10000,8CUD5RFOH
8HBC6S590,27,184,8HBC6S590
8HBC6S590,27,77,8HBC6S590
8HBC6S590,27,226,NULL
8HBC6S590,27,188,8HBC6S590
8HBE8WF07,27,226,NULL
8HBE8WF07,27,10000,8CUD6P8A7
8HBE8WF07,27,99,NULL
8HB6QRY32,27,77,8HB6QRY32
8HB6QRY32,27,3008,8CUDR7VI3
8HB6QRY32,27,188,8HB6QRY32
8HB6QRY32,27,99,NULL
8HB6QRY32,27,10000,8CUDR7VI3
8HB6QRY32,27,184,8HB6QRY32
8HB6QRY32,27,55,540899030
8HB4629RS,27,188,8HB4629RS
8HB4629RS,27,193,NULL
8HB4629RS,27,226,NULL
8HB4629RS,27,10000,8CUE8215Q
8HB4629RS,27,99,NULL
8HB4629RS,27,77,8HB4629RS
8HB4629RS,27,192,NULL
8HB4629RS,27,3008,8CUE8215Q
8HB4629RS,27,184,8HB4629RS
8HBW2Y2V2,27,192,NULL
8HBW2Y2V2,27,175,8CUEFCDPM
8HBW2Y2V2,27,97,8CUEFCDPM
8HBW2Y2V2,27,41,8CUEFCDPM
8HBW2Y2V2,27,184,8HBW2Y2V2
8HBW2Y2V2,27,178,8CUEFCDPM
8HBW2Y2V2,27,3008,8CUEFCDPM
8HBW2Y2V2,27,193,NULL
8HBW2Y2V2,27,226,NULL
8HBW2Y2V2,27,188,8HBW2Y2V2
8HBW2Y2V2,27,10000,8CUEFCDPM
8HBW2Y2V2,27,126,8CUEFCDPM
8HBW2Y2V2,27,77,8HBW2Y2V2
8HBW2Y2V2,27,82,8CUEFCDPM
8HBW2Y2V2,27,99,NULL
8HBW2Y2V2,27,102,8CUEFCDPM
8HBW2Y2V2,27,84,8HBW2Y2V2
8HBW2Y2V2,27,86,8CUEFCDPM
8HBW2Y2V2,27,148,8CUEFCDPM
8HBW2Y2V2,27,109,8CUEFCDPM
8HBW2Y2V2,27,80,8CUEFCDPM
8HB3K2RIK,27,99,NULL
8HB3K2RIK,27,188,8HB3K2RIK
8HB3K2RIK,27,10000,8CUEJSJF5
8HB3K2RIK,27,77,8HB3K2RIK
8HB3K2RIK,27,226,NULL
8HB3K2RIK,27,184,8HB3K2RIK
8HBH593Y1,27,203,8CUEYJ2LS
